id,date,time,latitude,longitude,mag,mag_category,mag_effects,place
ak0201zcjff3,2/12/2020,2:16:05 PM,58.8157,-154.489,4.50,Light,Felt by all; minor breakage of objects,"105km SSE of Old Iliamna, Alaska"
us70007t1u,2/12/2020,10:26:58 PM,-57.9816,-26.1362,4.50,Light,Felt by all; minor breakage of objects,"119km N of Bristol Island, South Sandwich Islands"
us70007nmd,2/12/2020,5:55:10 AM,0.7902,98.9466,4.50,Light,Felt by all; minor breakage of objects,"73km SSW of Padangsidempuan, Indonesia"
us70007nsg,2/12/2020,1:05:43 PM,11.1371,-86.8571,4.50,Light,Felt by all; minor breakage of objects,"81km SSW of Masachapa, Nicaragua"
us70007ph5,2/13/2020,3:57:17 PM,-41.7069,174.3069,4.50,Light,Felt by all; minor breakage of objects,"36km SE of Blenheim, New Zealand"
us70007pld,2/13/2020,7:23:34 PM,54.0639,109.2806,4.50,Light,Felt by all; minor breakage of objects,"54km NNW of Barguzin, Russia"
us70007pja,2/13/2020,5:17:05 PM,-7.4357,128.4961,4.50,Light,Felt by all; minor breakage of objects,"Kepulauan Barat Daya, Indonesia"
us70007tr5,2/14/2020,4:13:25 AM,28.3888,142.7569,4.50,Light,Felt by all; minor breakage of objects,"154km NNE of Chichi-shima, Japan"
us70007r02,2/15/2020,8:28:22 PM,29.4344,104.6439,4.50,Light,Felt by all; minor breakage of objects,"10km S of Yanling, China"
us70007u6f,2/15/2020,2:47:07 AM,-57.2559,-25.3619,4.50,Light,Felt by all; minor breakage of objects,"127km ESE of Visokoi Island, South Georgia and the South Sandwich Islands"
us70007u68,2/15/2020,3:44:18 AM,-18.5886,176.4525,4.50,Light,Felt by all; minor breakage of objects,"134km SW of Nadi, Fiji"
us70007u66,2/15/2020,3:02:02 AM,-22.1208,-179.4908,4.50,Light,Felt by all; minor breakage of objects,"182km SSW of Ndoi Island, Fiji"
us70007qz1,2/15/2020,6:52:50 PM,40.8537,144.9408,4.50,Light,Felt by all; minor breakage of objects,"240km SSE of Kushiro, Japan"
us70007r42,2/15/2020,11:59:55 PM,55.8565,162.5189,4.50,Light,Felt by all; minor breakage of objects,"41km S of Ust'-Kamchatsk Staryy, Russia"
us70007r0d,2/15/2020,9:23:41 PM,25.0429,-109.6635,4.50,Light,Felt by all; minor breakage of objects,"87km SW of Topolobampo, Mexico"
us70007qrk,2/15/2020,7:06:00 AM,49.8977,155.7006,4.50,Light,Felt by all; minor breakage of objects,"92km SSW of Severo-Kuril'sk, Russia"
us70007rci,2/16/2020,3:51:29 PM,-15.619,-177.4798,4.50,Light,Felt by all; minor breakage of objects,"163km SSE of Sigave, Wallis and Futuna"
us70007u8a,2/16/2020,3:35:07 PM,-15.1584,-173.9215,4.50,Light,Felt by all; minor breakage of objects,"89km NNW of Hihifo, Tonga"
us70007rvh,2/17/2020,3:07:28 PM,-6.312,130.2501,4.50,Light,Felt by all; minor breakage of objects,"216km NNW of Saumlaki, Indonesia"
us70007u9r,2/17/2020,1:34:14 PM,-17.7246,-178.6572,4.50,Light,Felt by all; minor breakage of objects,"253km SE of Lambasa, Fiji"
us70007u9y,2/17/2020,8:48:52 PM,-6.3559,143.3792,4.50,Light,Felt by all; minor breakage of objects,"36km WSW of Mendi, Papua New Guinea"
us70007rzb,2/17/2020,6:53:11 PM,-7.6138,-74.6648,4.50,Light,Felt by all; minor breakage of objects,"49km SE of Contamana, Peru"
us70007u9u,2/17/2020,3:53:47 PM,3.8083,-32.495,4.50,Light,Felt by all; minor breakage of objects,Central Mid-Atlantic Ridge
us70007u9x,2/17/2020,6:41:37 PM,-52.4219,139.4857,4.50,Light,Felt by all; minor breakage of objects,West of Macquarie Island
us70007snb,2/18/2020,9:41:39 PM,-20.7679,-69.3263,4.50,Light,Felt by all; minor breakage of objects,"104km SE of Iquique, Chile"
us70007vxb,2/18/2020,2:06:08 PM,-31.3193,-177.7839,4.50,Light,Felt by all; minor breakage of objects,"106km E of L'Esperance Rock, New Zealand"
us70007spx,2/18/2020,10:17:25 PM,46.9246,116.1547,4.50,Light,Felt by all; minor breakage of objects,"65km E of Dzuunbulag, Mongolia"
us70007s6p,2/18/2020,2:58:08 AM,5.4869,126.1431,4.50,Light,Felt by all; minor breakage of objects,"73km SE of Caburan, Philippines"
us70007vy0,2/18/2020,11:40:16 PM,-6.0771,147.2493,4.50,Light,Felt by all; minor breakage of objects,"77km NNE of Lae, Papua New Guinea"
us70007syw,2/19/2020,9:38:24 AM,77.4526,7.4622,4.50,Light,Felt by all; minor breakage of objects,"210km WSW of Longyearbyen, Svalbard and Jan Mayen"
us70007t8b,2/19/2020,9:38:07 PM,43.715,-127.9085,4.50,Light,Felt by all; minor breakage of objects,"291km WNW of Bandon, Oregon"
us600084p9,2/20/2020,12:33:06 PM,28.4625,142.6881,4.50,Light,Felt by all; minor breakage of objects,"159km NNE of Chichi-shima, Japan"
us600084qw,2/21/2020,2:13:11 AM,-9.5965,120.6269,4.50,Light,Felt by all; minor breakage of objects,"32km N of Praimarada, Indonesia"
us70007uqn,2/22/2020,10:14:31 AM,6.2996,-72.1154,4.50,Light,Felt by all; minor breakage of objects,"37km ESE of Guican, Colombia"
us70007upc,2/22/2020,6:55:38 AM,-2.8208,147.5248,4.50,Light,Felt by all; minor breakage of objects,"92km SSE of Lorengau, Papua New Guinea"
us600085yu,2/23/2020,11:58:27 PM,-55.7492,-26.5241,4.50,Light,Felt by all; minor breakage of objects,"113km NNE of Visokoi Island, South Georgia and the South Sandwich Islands"
us70007v64,2/23/2020,10:55:45 AM,-4.4964,151.1814,4.50,Light,Felt by all; minor breakage of objects,"114km WSW of Rabaul, Papua New Guinea"
us70007vfs,2/23/2020,10:47:34 PM,-3.1341,129.9851,4.50,Light,Felt by all; minor breakage of objects,"120km E of Amahai, Indonesia"
us70007va8,2/23/2020,4:54:40 PM,38.4591,44.3226,4.50,Light,Felt by all; minor breakage of objects,"24km SSE of Saray, Turkey"
us70007wg2,2/25/2020,2:14:05 PM,38.4657,44.3185,4.50,Light,Felt by all; minor breakage of objects,"23km SSE of Saray, Turkey"
us70007whj,2/25/2020,4:54:36 PM,-40.5815,-85.9522,4.50,Light,Felt by all; minor breakage of objects,West Chile Rise
us600084nf,2/26/2020,5:14:44 PM,2.6504,-79.5627,4.50,Light,Felt by all; minor breakage of objects,"111km WNW of Francisco Pizarro, Colombia"
us600084d8,2/26/2020,1:23:40 AM,-21.3945,-67.2874,4.50,Light,Felt by all; minor breakage of objects,"114km SSW of Uyuni, Bolivia"
us6000857v,2/27/2020,12:20:20 PM,35.2993,27.9087,4.50,Light,Felt by all; minor breakage of objects,"67km ESE of Karpathos, Greece"
us6000860e,2/28/2020,10:19:52 AM,26.8355,143.6484,4.50,Light,Felt by all; minor breakage of objects,"144km E of Chichi-shima, Japan"
us600086lg,2/28/2020,11:09:10 PM,55.7593,130.1317,4.50,Light,Felt by all; minor breakage of objects,"289km NE of Zeya, Russia"
us60008632,2/28/2020,1:24:24 PM,36.1943,70.4326,4.50,Light,Felt by all; minor breakage of objects,"35km WNW of `Alaqahdari-ye Kiran wa Munjan, Afghanistan"
us600085v8,2/28/2020,5:50:18 AM,35.2896,71.8553,4.50,Light,Felt by all; minor breakage of objects,"9km N of Dir, Pakistan"
us600086p5,2/29/2020,2:13:11 AM,-31.4777,-68.7594,4.50,Light,Felt by all; minor breakage of objects,"8km NNW of Zonda, Argentina"
us70007mkh,2/1/2020,12:23:07 PM,-26.6322,-176.1228,4.60,Light,Felt by all; minor breakage of objects,South of the Fiji Islands
us70007mk3,2/1/2020,4:05:40 AM,-54.0693,-2.3137,4.60,Light,Felt by all; minor breakage of objects,Southern Mid-Atlantic Ridge
us60007m6x,2/1/2020,4:04:06 PM,-44.7055,-81.2487,4.60,Light,Felt by all; minor breakage of objects,West Chile Rise
us70007n3z,2/2/2020,4:24:40 AM,-16.2478,-175.5027,4.60,Light,Felt by all; minor breakage of objects,"190km W of Hihifo, Tonga"
us60007mpr,2/2/2020,10:08:49 AM,-0.5274,-91.383,4.60,Light,Felt by all; minor breakage of objects,"66km NW of Puerto Villamil, Ecuador"
us70007n42,2/2/2020,1:01:25 AM,-62.0978,165.3111,4.60,Light,Felt by all; minor breakage of objects,Balleny Islands region
us70007n4w,2/2/2020,6:03:55 PM,0.4656,-25.1482,4.60,Light,Felt by all; minor breakage of objects,Central Mid-Atlantic Ridge
us70007n4k,2/2/2020,3:08:04 PM,-31.9615,57.2744,4.60,Light,Felt by all; minor breakage of objects,Southwest Indian Ridge
us70007nv2,2/3/2020,9:16:48 PM,-9.3678,114.0841,4.60,Light,Felt by all; minor breakage of objects,"86km S of Sidorukun, Indonesia"
us70007pei,2/4/2020,3:46:34 PM,-9.0223,158.0414,4.60,Light,Felt by all; minor breakage of objects,"153km SW of Dadali, Solomon Islands"
us60007p7z,2/4/2020,8:40:11 AM,-22.531,-179.1205,4.60,Light,Felt by all; minor breakage of objects,"212km SSW of Ndoi Island, Fiji"
us70007k89,2/6/2020,9:10:54 PM,16.707,-60.9801,4.60,Light,Felt by all; minor breakage of objects,"45km NNE of Grande Anse, Guadeloupe"
us70007q1p,2/6/2020,8:08:38 PM,-55.9133,-27.6686,4.60,Light,Felt by all; minor breakage of objects,"92km NNW of Visokoi Island, South Georgia and the South Sandwich Islands"
us70007klk,2/7/2020,2:03:37 AM,5.388,126.4086,4.60,Light,Felt by all; minor breakage of objects,"103km SE of Caburan, Philippines"
us70007kp0,2/7/2020,4:48:34 AM,17.7549,40.1177,4.60,Light,Felt by all; minor breakage of objects,"182km SW of Al Qunfidhah, Saudi Arabia"
us70007q3y,2/7/2020,1:43:59 AM,-24.5128,-177.325,4.60,Light,Felt by all; minor breakage of objects,South of the Fiji Islands
us70007ks3,2/7/2020,9:50:42 AM,-13.3385,170.4153,4.60,Light,Felt by all; minor breakage of objects,Vanuatu region
us70007lcg,2/8/2020,1:25:24 AM,-21.6728,-179.2305,4.60,Light,Felt by all; minor breakage of objects,"125km SSW of Ndoi Island, Fiji"
us70007lly,2/8/2020,6:16:10 PM,40.4246,77.68,4.60,Light,Felt by all; minor breakage of objects,"156km ENE of Arzak, China"
us70007lrw,2/8/2020,9:58:39 PM,34.0063,138.1414,4.60,Light,Felt by all; minor breakage of objects,"66km S of Oyama, Japan"
us70007q5c,2/8/2020,2:53:23 AM,-26.017,-177.4745,4.60,Light,Felt by all; minor breakage of objects,South of the Fiji Islands
us70007m6d,2/9/2020,7:10:47 PM,20.5591,93.8602,4.60,Light,Felt by all; minor breakage of objects,"105km WSW of Chauk, Burma"
us70007m3w,2/9/2020,4:10:16 PM,4.9199,126.8193,4.60,Light,Felt by all; minor breakage of objects,"159km ESE of Sarangani, Philippines"
us70007m82,2/9/2020,8:33:29 PM,-2.1553,-79.4258,4.60,Light,Felt by all; minor breakage of objects,"5km NNW of Coronel Marcelino Mariduena, Ecuador"
us70007mbc,2/10/2020,12:17:29 AM,-21.6286,-178.7414,4.60,Light,Felt by all; minor breakage of objects,"108km S of Ndoi Island, Fiji"
us70007mjv,2/10/2020,2:52:17 PM,33.3608,141.3023,4.60,Light,Felt by all; minor breakage of objects,"143km ENE of Hachijo-jima, Japan"
us70007mcr,2/10/2020,1:02:39 AM,14.4112,146.8744,4.60,Light,Felt by all; minor breakage of objects,"148km ESE of JP Tinian Town pre-WW2, Northern Mariana Islands"
us70007rxh,2/10/2020,4:49:06 PM,-17.2862,-177.5302,4.60,Light,Felt by all; minor breakage of objects,Fiji region
us70007rxd,2/10/2020,2:14:16 PM,-24.9097,179.3596,4.60,Light,Felt by all; minor breakage of objects,South of the Fiji Islands
us70007n83,2/11/2020,5:52:46 PM,17.6272,94.3198,4.60,Light,Felt by all; minor breakage of objects,"103km NNW of Pathein, Burma"
us70007nev,2/11/2020,9:42:44 PM,-20.9665,-70.7999,4.60,Light,Felt by all; minor breakage of objects,"107km SW of Iquique, Chile"
us70007sfq,2/11/2020,4:06:06 PM,-23.4038,-174.2914,4.60,Light,Felt by all; minor breakage of objects,"239km SSE of `Ohonua, Tonga"
us70007n8a,2/11/2020,6:02:21 PM,44.7952,97.0823,4.60,Light,Felt by all; minor breakage of objects,"64km SW of Sangiyn Dalay, Mongolia"
us70007sfp,2/11/2020,4:11:45 PM,-23.8965,-179.8939,4.60,Light,Felt by all; minor breakage of objects,South of the Fiji Islands
us70007sfj,2/11/2020,1:02:03 PM,-56.3787,146.8801,4.60,Light,Felt by all; minor breakage of objects,West of Macquarie Island
us70007t1l,2/12/2020,5:43:21 PM,-14.5216,168.1681,4.60,Light,Felt by all; minor breakage of objects,"97km SE of Sola, Vanuatu"
us70007p7s,2/13/2020,6:53:31 AM,51.2977,-175.121,4.60,Light,Felt by all; minor breakage of objects,"118km SSW of Atka, Alaska"
us70007ppd,2/13/2020,9:38:41 PM,22.452,121.326,4.60,Light,Felt by all; minor breakage of objects,"38km SSE of Taitung City, Taiwan"
us70007pk5,2/13/2020,5:49:20 PM,24.2326,122.1399,4.60,Light,Felt by all; minor breakage of objects,"50km SE of Su'ao, Taiwan"
us70007prr,2/13/2020,11:31:36 PM,-10.328,161.4052,4.60,Light,Felt by all; minor breakage of objects,"58km WNW of Kirakira, Solomon Islands"
us70007piw,2/13/2020,5:08:38 PM,-29.4442,-71.7109,4.60,Light,Felt by all; minor breakage of objects,"66km NNW of Coquimbo, Chile"
us70007pya,2/14/2020,11:17:06 AM,51.5247,-130.9331,4.60,Light,Felt by all; minor breakage of objects,"206km WSW of Bella Bella, Canada"
us70007qvu,2/15/2020,1:49:46 PM,40.1519,50.4296,4.60,Light,Felt by all; minor breakage of objects,"26km SSE of Zyrya, Azerbaijan"
us70007raz,2/16/2020,12:24:54 PM,27.2948,55.7733,4.60,Light,Felt by all; minor breakage of objects,"51km WNW of Bandar 'Abbas, Iran"
us70007rcq,2/16/2020,3:32:47 PM,-15.2223,-173.9814,4.60,Light,Felt by all; minor breakage of objects,"84km NNW of Hihifo, Tonga"
us70007u8b,2/16/2020,4:16:30 PM,-20.1816,66.4355,4.60,Light,Felt by all; minor breakage of objects,Mauritius - Reunion region
us70007u8c,2/16/2020,4:36:11 PM,-31.6852,57.7943,4.60,Light,Felt by all; minor breakage of objects,Southwest Indian Ridge
us70007rmp,2/17/2020,3:54:33 AM,-4.2649,152.9787,4.60,Light,Felt by all; minor breakage of objects,"23km NNW of Taron, Papua New Guinea"
us70007rmf,2/17/2020,3:40:53 AM,35.8956,140.1472,4.60,Light,Felt by all; minor breakage of objects,"3km W of Ryugasaki, Japan"
us70007vxd,2/18/2020,3:05:54 PM,-29.5603,-177.8985,4.60,Light,Felt by all; minor breakage of objects,"32km S of Raoul Island, New Zealand"
us70007sqx,2/18/2020,11:07:05 PM,38.9306,71.8207,4.60,Light,Felt by all; minor breakage of objects,"42km SE of Karakenja, Tajikistan"
us70007szg,2/19/2020,11:01:33 AM,-0.6315,127.4997,4.60,Light,Felt by all; minor breakage of objects,"81km NNW of Laiwui, Indonesia"
us600084k5,2/19/2020,3:59:19 PM,12.4475,144.3059,4.60,Light,Felt by all; minor breakage of objects,"98km SSW of Merizo Village, Guam"
us70007tc3,2/20/2020,12:48:11 AM,26.9494,143.722,4.60,Light,Felt by all; minor breakage of objects,"150km E of Chichi-shima, Japan"
us70007tp0,2/20/2020,6:11:03 PM,34.5594,85.7892,4.60,Light,Felt by all; minor breakage of objects,"294km NNE of Luring, China"
us70007tdf,2/20/2020,3:53:07 AM,35.3266,140.4295,4.60,Light,Felt by all; minor breakage of objects,"9km NNE of Ohara, Japan"
us70007tm3,2/20/2020,5:35:36 PM,29.7617,140.4757,4.60,Light,Felt by all; minor breakage of objects,"Izu Islands, Japan region"
us70007u4y,2/21/2020,12:35:46 PM,6.8183,-73.0089,4.60,Light,Felt by all; minor breakage of objects,"13km N of Aratoca, Colombia"
us70007ty9,2/21/2020,12:57:18 AM,-7.4707,107.6526,4.60,Light,Felt by all; minor breakage of objects,"1km SE of Rahayu, Indonesia"
us70007u3w,2/21/2020,10:24:33 AM,50.9937,-179.3438,4.60,Light,Felt by all; minor breakage of objects,"34km SSW of Amatignak Island, Alaska"
us70007vfk,2/23/2020,10:47:29 PM,-23.9592,-67.1351,4.60,Light,Felt by all; minor breakage of objects,"87km WNW of San Antonio de los Cobres, Argentina"
us70007vj1,2/24/2020,2:43:35 AM,39.0628,27.9095,4.60,Light,Felt by all; minor breakage of objects,"17km NNE of Akhisar, Turkey"
us70007vgv,2/24/2020,12:33:48 AM,31.2025,56.6379,4.60,Light,Felt by all; minor breakage of objects,"17km WSW of Ravar, Iran"
us70007vrd,2/24/2020,1:12:07 PM,27.124,140.2138,4.60,Light,Felt by all; minor breakage of objects,"198km W of Chichi-shima, Japan"
us6000847i,2/25/2020,8:50:51 PM,5.2177,125.4593,4.60,Light,Felt by all; minor breakage of objects,"20km S of Sarangani, Philippines"
us70007w7n,2/25/2020,12:49:42 AM,-23.0059,-69.4219,4.60,Light,Felt by all; minor breakage of objects,"78km SW of Calama, Chile"
us600084ja,2/26/2020,10:44:18 AM,-20.4902,-178.6797,4.60,Light,Felt by all; minor breakage of objects,"17km N of Ndoi Island, Fiji"
us600084te,2/26/2020,7:46:16 PM,77.494,7.7401,4.60,Light,Felt by all; minor breakage of objects,"202km WSW of Longyearbyen, Svalbard and Jan Mayen"
us600084lh,2/26/2020,2:20:11 PM,35.2664,27.8003,4.60,Light,Felt by all; minor breakage of objects,"59km ESE of Karpathos, Greece"
us600084mv,2/26/2020,4:43:09 PM,10.8928,-86.6071,4.60,Light,Felt by all; minor breakage of objects,"89km WSW of San Juan del Sur, Nicaragua"
us6000856p,2/27/2020,10:17:38 AM,39.9454,51.4863,4.60,Light,Felt by all; minor breakage of objects,"111km ESE of Zyrya, Azerbaijan"
us60008511,2/27/2020,1:03:21 AM,6.8745,125.0089,4.60,Light,Felt by all; minor breakage of objects,"11km E of Bagontapay, Philippines"
us6000858g,2/27/2020,1:28:48 PM,-8.6535,118.2783,4.60,Light,Felt by all; minor breakage of objects,"11km S of Npongge, Indonesia"
us60008522,2/27/2020,2:08:46 AM,38.1757,38.6435,4.60,Light,Felt by all; minor breakage of objects,"15km N of Sincik, Turkey"
us600085pz,2/27/2020,11:56:21 PM,28.2848,103.5695,4.60,Light,Felt by all; minor breakage of objects,"2km N of Jincheng, China"
us6000860z,2/28/2020,10:54:07 AM,2.0469,126.8143,4.60,Light,Felt by all; minor breakage of objects,"137km WNW of Tobelo, Indonesia"
us60008636,2/28/2020,1:34:49 PM,26.8725,143.632,4.60,Light,Felt by all; minor breakage of objects,"142km E of Chichi-shima, Japan"
us600086vt,2/29/2020,11:54:24 AM,14.9373,-93.7718,4.60,Light,Felt by all; minor breakage of objects,"102km SW of Pijijiapan, Mexico"
us600086p9,2/29/2020,2:25:22 AM,10.568,-62.4153,4.60,Light,Felt by all; minor breakage of objects,"12km W of Gueiria, Venezuela"
us60007lww,2/1/2020,2:36:54 AM,-11.4085,118.4269,4.70,Light,Felt by all; minor breakage of objects,"203km SSW of Kahale, Indonesia"
us60007md7,2/1/2020,10:18:50 PM,0.5935,120.6428,4.70,Light,Felt by all; minor breakage of objects,"24km SSE of Tinabogan, Indonesia"
us60007mn6,2/2/2020,8:37:44 AM,-10.8544,165.7393,4.70,Light,Felt by all; minor breakage of objects,"18km SW of Lata, Solomon Islands"
us60007mqd,2/2/2020,11:11:19 AM,28.7324,130.0734,4.70,Light,Felt by all; minor breakage of objects,"70km NE of Naze, Japan"
us60007mkk,2/2/2020,5:44:00 AM,53.42,-35.2283,4.70,Light,Felt by all; minor breakage of objects,Reykjanes Ridge
us70007n48,2/2/2020,11:00:14 AM,-31.9116,57.5782,4.70,Light,Felt by all; minor breakage of objects,Southwest Indian Ridge
us60007nck,2/3/2020,11:14:47 AM,-18.1631,-179.2403,4.70,Light,Felt by all; minor breakage of objects,"242km SE of Lambasa, Fiji"
us60007n2m,2/3/2020,2:04:26 AM,-14.4303,167.9693,4.70,Light,Felt by all; minor breakage of objects,"75km SE of Sola, Vanuatu"
us70007peg,2/4/2020,2:47:12 PM,-12.1254,166.6161,4.70,Light,Felt by all; minor breakage of objects,"177km SSE of Lata, Solomon Islands"
us60007p43,2/4/2020,3:55:01 AM,-3.3901,139.1425,4.70,Light,Felt by all; minor breakage of objects,"180km WSW of Abepura, Indonesia"
us60007p9r,2/4/2020,10:41:02 AM,-2.908,140.5412,4.70,Light,Felt by all; minor breakage of objects,"30km S of Abepura, Indonesia"
us70007itc,2/5/2020,1:00:50 AM,43.3158,146.1061,4.70,Light,Felt by all; minor breakage of objects,"43km E of Nemuro, Japan"
us70007j19,2/5/2020,1:54:21 PM,10.9808,-86.5492,4.70,Light,Felt by all; minor breakage of objects,"80km WSW of San Juan del Sur, Nicaragua"
us70007k53,2/6/2020,6:27:20 PM,5.5033,126.4491,4.70,Light,Felt by all; minor breakage of objects,"99km SSE of Pondaguitan, Philippines"
us70007kmm,2/7/2020,3:11:47 AM,35.0413,26.5134,4.70,Light,Felt by all; minor breakage of objects,"29km SE of Palaikastron, Greece"
us70007kqx,2/7/2020,8:20:15 AM,-50.1426,161.8206,4.70,Light,Felt by all; minor breakage of objects,North of Macquarie Island
us70007lj1,2/8/2020,3:34:56 PM,43.2892,-126.8347,4.70,Light,Felt by all; minor breakage of objects,"198km W of Bandon, Oregon"
us70007lc7,2/8/2020,1:01:50 AM,30.102,80.0632,4.70,Light,Felt by all; minor breakage of objects,"39km NE of Bageshwar, India"
us70007sg1,2/11/2020,9:39:39 PM,-54.5793,158.7832,4.70,Light,Felt by all; minor breakage of objects,"15km SW of Macquarie Island, Australia"
us70007sfr,2/11/2020,4:21:59 PM,-10.5643,165.9607,4.70,Light,Felt by all; minor breakage of objects,"21km NE of Lata, Solomon Islands"
us70007ndd,2/11/2020,9:04:16 PM,4.5074,83.4591,4.70,Light,Felt by all; minor breakage of objects,North Indian Ocean
us70007pst,2/14/2020,1:13:40 AM,28.4106,142.7999,4.70,Light,Felt by all; minor breakage of objects,"157km NNE of Chichi-shima, Japan"
us70007pt0,2/14/2020,1:47:58 AM,-4.4346,102.8663,4.70,Light,Felt by all; minor breakage of objects,"64km SW of Pagaralam, Indonesia"
us70007pvq,2/14/2020,6:22:26 AM,30.0509,142.4753,4.70,Light,Felt by all; minor breakage of objects,"Izu Islands, Japan region"
us70007u6e,2/15/2020,2:24:57 AM,-57.2768,-25.3391,4.70,Light,Felt by all; minor breakage of objects,"130km ESE of Visokoi Island, South Georgia and the South Sandwich Islands"
us70007qt5,2/15/2020,9:45:57 AM,3.5671,126.7298,4.70,Light,Felt by all; minor breakage of objects,"246km SE of Sarangani, Philippines"
us70007u6z,2/15/2020,11:58:25 PM,-50.1421,-7.1942,4.70,Light,Felt by all; minor breakage of objects,Southern Mid-Atlantic Ridge
us70007rei,2/16/2020,6:02:16 PM,38.5411,44.3777,4.70,Light,Felt by all; minor breakage of objects,"21km ESE of Saray, Turkey"
us70007u8d,2/16/2020,4:47:13 PM,-34.2707,55.6773,4.70,Light,Felt by all; minor breakage of objects,Southwest Indian Ridge
ak02027j9fgu,2/17/2020,9:18:06 AM,57.4893,-156.0305,4.70,Light,Felt by all; minor breakage of objects,"122km W of Larsen Bay, Alaska"
us70007rtb,2/17/2020,12:11:47 PM,-7.4147,105.8858,4.70,Light,Felt by all; minor breakage of objects,"61km W of Gunungbatu, Indonesia"
us70007rm3,2/17/2020,3:33:15 AM,51.1479,-178.1555,4.70,Light,Felt by all; minor breakage of objects,"67km E of Amatignak Island, Alaska"
us70007rv1,2/17/2020,2:20:25 PM,37.0873,-14.6205,4.70,Light,Felt by all; minor breakage of objects,Azores-Cape St. Vincent Ridge
